station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
66098,2011-09-25,   22.4,0, 16.7,25, 12.9,25, 14.1,25,  3.8,26,  2.9,25,  1.8,26,  2.9,25, 1.4,26,  5.2,42, 74.2,26, 94.8,26,  1.4,26,  1.8,26, 1.0,26, 1.8,26, 1.4,26,1019.1,25,""
66098,2011-09-26,   21.4,0, 18.3,25, 12.3,25, 10.3,25,  8.8,26,  3.9,25,  3.8,26,  3.9,25, 3.6,26, 18.8,42, 49.0,26, 72.1,26,  3.4,26,  4.3,26, 1.9,26, 5.3,26, 3.6,26,1025.1,25,""
66098,2011-09-27,    0.2,0, 20.4,25, 10.7,25, 11.9,25,  8.7,26,  3.5,25,  3.9,26,  3.5,25, 4.0,26, 20.3,42, 49.7,26, 92.5,26,  3.4,26,  4.2,26, 2.9,26, 5.0,26, 4.0,26,1023.2,25,""
66098,2011-09-28,    0.0,0, 17.9,25, 13.8,25, 11.7,25,  7.5,26,  1.2,25,  2.6,26,  1.2,25, 1.7,26,  7.3,42, 57.1,26, 74.2,26,  2.3,26,  3.1,26, 0.5,26, 3.0,26, 1.7,26,1015.7,25,""
66098,2011-09-29,    8.2,0, 21.7,25, 15.3,25, 15.4,25,  8.1,26,  5.2,25,  3.1,26,  5.2,25, 2.8,26, 12.2,42, 59.3,26, 88.6,26,  2.7,26,  3.5,26, 1.6,26, 3.9,26, 2.7,26, 997.6,25,""
66098,2011-09-30,    2.6,0, 20.2,25, 12.3,25,  7.7,25, 13.2,26,  5.0,25,  4.7,26,  5.0,25, 4.0,26, 20.3,42, 32.5,26, 53.9,26,  4.1,26,  5.6,26, 0.8,26, 7.0,26, 3.9,26,1004.2,25,""
66098,2011-10-01,    0.0,0, 19.1,25,  9.8,25,  8.8,25, 10.3,26,  4.3,25,  4.0,26,  4.3,25, 3.1,26, 16.1,42, 39.8,26, 72.7,26,  3.3,26,  4.5,26, 0.9,26, 5.2,26, 3.0,26,1006.8,25,""
66098,2011-10-02,    9.2,0, 16.3,25, 11.1,25, 13.3,25,  3.7,26,  2.7,25,  2.2,26,  2.7,25, 2.1,26,  8.9,42, 71.8,26,100.0,26,  1.7,26,  2.0,26, 1.9,26, 2.3,26, 2.1,26,1013.3,25,""
66098,2011-10-03,    7.8,0, 16.4,25, 10.5,25, 11.4,25,  5.6,26,  3.9,25,  3.6,26,  3.9,25, 3.7,26, 19.3,42, 61.2,26, 89.8,26,  2.9,26,  3.5,26, 3.1,26, 4.2,26, 3.6,26,1023.3,25,""
66098,2011-10-04,    1.2,0, 17.1,25, 10.8,25, 11.6,25,  6.0,26,  3.0,25,  3.6,26,  3.0,25, 3.6,26, 18.7,42, 59.5,26, 89.6,26,  2.9,26,  3.5,26, 2.9,26, 4.2,26, 3.5,26,1024.8,25,""
66098,2011-10-05,    0.0,0, 19.1,25, 10.6,25, 12.3,25,  7.0,26,  2.6,25,  3.6,26,  2.6,25, 3.3,26, 16.6,42, 55.7,26, 96.3,26,  2.9,26,  3.6,26, 2.4,26, 4.0,26, 3.2,26,1022.8,25,""
66098,2011-10-06,    0.0,0, 18.7,25, 13.2,25, 12.3,25,  7.5,26,  1.4,25,  2.9,26,  1.4,25, 2.1,26, 10.0,42, 57.1,26, 81.1,26,  2.5,26,  3.3,26, 0.7,26, 3.6,26, 2.1,26,1016.8,25,""
66098,2011-10-07,    1.6,0, 20.1,25, 14.2,25, 15.8,25,  5.7,26,  2.6,25,  3.6,26,  2.6,25, 3.9,26, 18.4,42, 67.2,26, 97.6,26,  3.0,26,  3.5,26, 3.7,26, 4.1,26, 3.9,26,1013.8,25,""
66098,2011-10-08,    0.8,0, 19.7,25, 14.8,25, 17.2,25,  4.1,26,  2.9,25,  2.5,26,  2.9,25, 3.0,26, 11.1,42, 75.0,26,100.0,26,  2.0,26,  2.4,26, 2.9,26, 2.9,26, 2.9,26,1011.4,25,""
66098,2011-10-09,    2.2,0, 22.8,25, 13.1,25, 15.6,25,  8.3,26,  4.3,25,  3.8,26,  4.3,25, 3.6,26, 16.6,42, 56.2,26,100.0,26,  3.2,26,  3.8,26, 2.9,26, 4.3,26, 3.6,26,1008.1,25,""
66098,2011-10-10,    0.0,0, 20.0,25, 11.9,25, 12.9,25,  7.7,26,  4.3,25,  3.9,26,  4.3,25, 3.7,26, 18.3,42, 55.2,26, 92.6,26,  3.2,26,  4.0,26, 2.8,26, 4.6,26, 3.7,26,1010.2,25,""
66098,2011-10-11,    0.0,0, 20.4,25, 12.3,25,  7.4,25, 13.7,26,  4.0,25,  5.2,26,  4.0,25, 4.4,26, 22.2,42, 30.9,26, 51.8,26,  4.5,26,  6.0,26, 1.2,26, 7.5,26, 4.3,26,1011.3,25,""
66098,2011-10-12,    0.0,0, 19.3,25,  9.9,25,  9.4,25,  9.9,26,  3.5,25,  4.2,26,  3.5,25, 3.4,26, 17.7,42, 42.0,26, 77.1,26,  3.5,26,  4.5,26, 1.5,26, 5.2,26, 3.4,26,1017.6,25,""
66098,2011-10-13,    0.6,0, 19.1,25, 14.0,25, 13.7,25,  6.7,26,  3.7,25,  3.7,26,  3.7,25, 3.8,26, 18.1,42, 62.0,26, 85.8,26,  3.2,26,  3.8,26, 2.9,26, 4.5,26, 3.7,26,1023.6,25,""
66098,2011-10-14,    0.0,0, 18.9,25, 16.5,25, 13.2,25,  7.8,26,  1.9,25,  2.4,26,  1.9,25, 1.4,26,  4.6,42, 60.5,26, 70.4,26,  2.2,26,  3.1,26, 0.4,26, 2.5,26, 1.5,26,1020.8,25,""
66098,2011-10-15,    3.6,0, 22.9,25, 16.7,25, 18.9,25,  6.5,26,  3.2,25,  3.8,26,  3.2,25, 4.6,26, 19.8,42, 67.7,26, 99.5,26,  3.5,26,  3.9,26, 4.5,26, 4.7,26, 4.6,26,1010.9,25,""
66098,2011-10-16,    0.0,0, 20.9,25, 16.9,25, 14.2,25,  9.0,26,  6.2,25,  4.9,26,  6.2,25, 5.9,26, 26.0,42, 57.5,26, 73.8,26,  4.5,26,  5.4,26, 4.6,26, 6.9,26, 5.7,26,1014.1,25,""
66098,2011-10-17,    5.4,0, 17.2,25, 12.6,25, 10.6,25,  7.6,26,  4.0,25,  4.4,26,  4.0,25, 4.8,26, 24.0,42, 54.0,26, 72.7,26,  3.8,26,  4.7,26, 3.6,26, 5.9,26, 4.7,26,1031.5,25,""
66098,2011-10-18,    0.0,0, 19.0,25, 13.0,25, 12.0,25,  8.0,26,  3.8,25,  4.3,26,  3.8,25, 4.5,26, 21.8,42, 54.6,26, 80.2,26,  3.7,26,  4.5,26, 3.3,26, 5.5,26, 4.4,26,1035.2,25,""
66098,2011-10-19,    0.0,0, 21.7,25, 12.1,25, 12.9,25,  9.5,26,  5.2,25,  5.1,26,  5.2,25, 5.9,26, 27.0,42, 49.7,26, 91.4,26,  4.4,26,  5.3,26, 4.9,26, 6.5,26, 5.7,26,1031.7,25,""
66098,2011-10-20,    0.0,0, 24.3,25, 13.2,25, 13.8,25, 11.9,26,  6.0,25,  5.5,26,  6.0,25, 6.2,26, 27.4,42, 45.4,26, 91.0,26,  4.8,26,  5.9,26, 4.9,26, 7.2,26, 6.1,26,1028.1,25,""
66098,2011-10-21,    0.0,0, 28.8,25, 15.4,25, 14.0,25, 18.5,26,  7.3,25,  6.6,26,  7.3,25, 6.4,26, 26.9,42, 35.4,26, 80.1,26,  5.7,26,  7.2,26, 3.9,26, 8.7,26, 6.3,26,1023.9,25,""
66098,2011-10-22,    0.0,0, 24.8,25, 17.5,25, 17.6,25, 10.4,26,  4.7,25,  5.0,26,  4.7,25, 6.0,26, 25.0,42, 56.2,26, 88.1,26,  4.6,26,  5.5,26, 5.0,26, 6.7,26, 5.9,26,1024.8,25,""
66098,2011-10-23,    0.0,0, 24.1,25, 18.4,25, 19.8,25,  7.7,26,  4.5,25,  4.5,26,  4.5,25, 6.0,26, 24.5,42, 66.0,26, 93.6,26,  4.3,26,  4.9,26, 5.7,26, 6.1,26, 5.9,26,1022.2,25,""
66098,2011-10-24,    0.0,0, 32.6,25, 17.8,25, 16.4,25, 23.4,26, 10.1,25,  7.4,26, 10.1,25, 6.9,26, 27.0,42, 33.3,26, 80.5,26,  6.3,26,  8.1,26, 4.0,26, 9.6,26, 6.8,26,1013.6,25,""
66098,2011-10-25,    1.0,0, 18.7,25, 18.2,25, 18.7,25,  2.7,26,  2.7,25,  1.9,26,  2.7,25, 2.0,26,  7.1,42, 86.8,26, 89.5,26,  1.7,26,  1.9,26, 1.9,26, 2.0,26, 1.9,26,1010.5,25,""
66098,2011-10-26,    1.8,0, 18.0,25, 13.7,25, 13.2,25,  6.1,26,  2.2,25,  2.5,26,  2.2,25, 2.1,26,  8.1,42, 64.0,26, 84.3,26,  2.2,26,  2.8,26, 1.1,26, 3.1,26, 2.1,26,1023.0,25,""
66098,2011-10-27,    1.6,0, 19.2,25, 13.7,25, 13.9,25,  6.5,26,  2.2,25,  3.2,26,  2.2,25, 3.1,26, 14.1,42, 62.5,26, 88.7,26,  2.8,26,  3.4,26, 2.2,26, 3.8,26, 3.0,26,1024.4,25,""
66098,2011-10-28,    0.0,0, 22.1,25, 15.7,25, 15.1,25,  9.0,26,  4.4,25,  4.4,26,  4.4,25, 5.0,26, 22.0,42, 56.8,26, 84.7,26,  4.1,26,  4.9,26, 3.9,26, 5.9,26, 4.9,26,1019.9,25,""
66098,2011-10-29,    0.0,0, 27.9,25, 16.9,25, 18.6,25, 13.4,26,  3.9,25,  4.6,26,  3.9,25, 4.3,26, 16.7,42, 49.5,26, 96.7,26,  4.0,26,  5.0,26, 2.9,26, 5.6,26, 4.2,26,1011.0,25,""
66098,2011-10-30,    0.0,0, 25.2,25, 17.6,25, 19.3,25,  9.3,26,  4.7,25,  4.2,26,  4.7,25, 4.7,26, 18.9,42, 60.2,26, 96.0,26,  3.8,26,  4.5,26, 4.0,26, 5.3,26, 4.6,26,1012.2,25,""
66098,2011-10-31,    0.0,0, 18.8,25, 14.0,25, 11.4,25,  8.7,26,  4.6,25,  5.0,26,  4.6,25, 6.0,26, 27.8,42, 52.6,26, 71.4,26,  4.6,26,  5.5,26, 4.6,26, 7.0,26, 5.8,26,1021.0,25,""
66098,2011-11-01,    0.4,0, 19.5,25, 14.7,25, 14.0,25,  7.0,26,  5.1,25,  4.1,26,  5.1,25, 3.7,26, 17.1,42, 61.8,26, 83.8,26,  3.3,26,  4.0,26, 2.8,26, 4.6,26, 3.7,26,1020.3,25,""
66098,2011-11-02,    0.2,0, 22.8,25, 14.1,25, 14.7,25,  9.6,26,  4.3,25,  5.7,26,  4.3,25, 5.9,26, 25.9,42, 53.0,26, 91.4,26,  4.5,26,  5.4,26, 4.9,26, 6.5,26, 5.7,26,1011.4,25,""
66098,2011-11-03,    9.2,0, 18.1,25, 13.5,25, 14.5,25,  4.8,26,  1.9,25,  3.1,26,  1.9,25, 3.2,26, 13.0,42, 69.9,26, 93.8,26,  2.4,26,  2.9,26, 2.9,26, 3.5,26, 3.2,26,1013.3,25,""
66098,2011-11-04,    5.2,0, 20.8,25, 13.4,25, 13.0,25,  8.9,26,  5.1,25,  5.5,26,  5.1,25, 5.5,26, 25.3,42, 52.9,26, 84.6,26,  4.3,26,  5.2,26, 4.4,26, 6.3,26, 5.4,26,1019.5,25,""
66098,2011-11-05,    0.0,0, 24.1,25, 15.1,25, 14.7,25, 11.5,26,  6.0,25,  6.5,26,  6.0,25, 6.9,26, 29.4,42, 49.0,26, 85.7,26,  5.2,26,  6.2,26, 5.7,26, 7.7,26, 6.7,26,1019.7,25,""
66098,2011-11-06,    0.0,0, 30.6,25, 17.1,25, 18.0,25, 18.1,26,  6.8,25,  6.5,26,  6.8,25, 5.5,26, 21.5,42, 41.0,26, 92.4,26,  5.2,26,  6.6,26, 3.5,26, 7.4,26, 5.4,26,1013.1,25,""
66098,2011-11-07,    0.4,0, 28.6,25, 20.5,25, 19.0,25, 15.8,26,  5.0,25,  5.5,26,  5.0,25, 4.9,26, 18.0,42, 48.6,26, 78.8,26,  4.6,26,  5.8,26, 2.7,26, 6.9,26, 4.8,26,1013.3,25,""
66098,2011-11-08,    0.6,0, 27.7,25, 19.0,25, 22.1,25, 10.6,26,  7.9,25,  5.5,26,  7.9,25, 6.0,26, 22.8,42, 59.5,26,100.0,26,  4.6,26,  5.3,26, 5.4,26, 6.3,26, 5.9,26,1014.4,25,""
66098,2011-11-09,   16.2,0, 30.4,25, 19.2,25, 23.4,25, 13.5,26,  7.5,25,  6.2,26,  7.5,25, 6.5,26, 24.1,42, 53.9,26,100.0,26,  5.1,26,  6.0,26, 5.8,26, 7.0,26, 6.4,26,1014.4,25,""
66098,2011-11-10,    0.2,0, 28.8,25, 23.2,25, 19.0,25, 17.5,26,  5.7,25,  5.0,26,  5.7,25, 4.0,26, 13.1,42, 48.0,26, 66.8,26,  4.2,26,  5.7,26, 1.1,26, 6.9,26, 4.0,26,1011.1,25,""
66098,2011-11-11,    0.0,0, 22.2,25, 17.2,25, 12.4,25, 12.4,26,  7.6,25,  6.6,26,  7.6,25, 6.8,26, 29.4,42, 46.4,26, 63.2,26,  5.5,26,  6.7,26, 4.7,26, 8.5,26, 6.6,26,1024.9,25,""
66098,2011-11-12,    0.0,0, 23.5,25, 18.7,25, 16.8,25, 10.1,26,  5.5,25,  5.6,26,  5.5,25, 5.9,26, 24.4,42, 58.0,26, 77.9,26,  4.7,26,  5.7,26, 4.6,26, 6.9,26, 5.7,26,1019.3,25,""
66098,2011-11-13,    0.0,0, 24.1,25, 18.7,25, 21.4,25,  6.3,26,  4.6,25,  4.4,26,  4.6,25, 5.1,26, 19.9,42, 71.3,26, 99.3,26,  3.7,26,  4.1,26, 5.0,26, 5.0,26, 5.0,26,1018.6,25,""
66098,2011-11-14,    0.0,0, 36.6,25, 19.6,25, 21.1,25, 27.4,26,  7.8,25,  8.4,26,  7.8,25, 6.8,26, 24.0,42, 34.4,26, 92.6,26,  6.5,26,  8.3,26, 4.0,26, 9.4,26, 6.7,26,1009.5,25,""
66098,2011-11-15,    0.0,0, 23.2,25, 17.7,25, 16.1,25, 10.0,26,  9.1,25,  6.4,26,  9.1,25, 7.3,26, 30.3,42, 56.6,26, 79.5,26,  5.4,26,  6.3,26, 6.3,26, 7.9,26, 7.1,26,1019.5,25,""
66098,2011-11-16,    0.0,0, 21.1,25, 18.3,25, 20.3,25,  3.7,26,  1.7,25,  1.9,26,  1.7,25, 1.6,26,  5.6,42, 81.2,26, 96.6,26,  1.5,26,  1.9,26, 1.4,26, 1.8,26, 1.6,26,1016.8,25,""
66098,2011-11-17,   15.6,0, 20.9,25, 15.7,25, 18.3,25,  4.5,26,  0.3,25,  1.8,26,  0.3,25, 1.2,26,  4.2,42, 74.1,26,100.0,26,  1.4,26,  1.8,26, 0.9,26, 1.5,26, 1.2,26,1020.6,25,""
66098,2011-11-18,    3.2,0, 23.9,25, 16.7,25, 19.6,25,  7.0,26,  4.1,25,  5.0,26,  4.1,25, 5.7,26, 23.5,42, 66.1,26,100.0,26,  4.1,26,  4.6,26, 5.6,26, 5.6,26, 5.6,26,1018.7,25,""
66098,2011-11-19,    0.0,0, 28.4,25, 17.8,25, 21.3,25, 11.8,26,  7.6,25,  6.7,26,  7.6,25, 7.7,26, 29.5,42, 55.1,26,100.0,26,  5.6,26,  6.4,26, 7.3,26, 7.7,26, 7.5,26,1015.2,25,""
66098,2011-11-20,    0.0,0, 30.3,25, 18.9,25, 21.7,25, 14.9,26,  4.9,25,  5.6,26,  4.9,25, 5.3,26, 19.0,42, 50.3,26, 99.4,26,  4.6,26,  5.6,26, 4.0,26, 6.4,26, 5.2,26,1010.0,25,""
66098,2011-11-21,    2.4,0, 21.7,25, 17.1,25, 16.2,25,  8.0,26,  3.8,25,  3.6,26,  3.8,25, 3.3,26, 13.2,42, 62.4,26, 83.1,26,  3.1,26,  3.8,26, 2.2,26, 4.4,26, 3.3,26,1018.5,25,""
66098,2011-11-22,    5.0,0, 21.5,25, 17.6,25, 19.7,25,  4.4,26,  2.1,25,  1.7,26,  2.1,25, 1.0,26,  3.3,42, 76.9,26, 97.9,26,  1.3,26,  1.7,26, 0.8,26, 1.3,26, 1.0,26,1011.1,25,""
66098,2011-11-23,   35.8,0, 18.3,25, 14.6,25, 16.3,25,  3.5,26,  3.4,25,  1.5,26,  3.4,25, 0.8,26,  2.7,42, 77.5,26, 98.1,26,  1.2,26,  1.5,26, 0.7,26, 0.9,26, 0.8,26,1016.4,25,""
66098,2011-11-24,   11.8,0, 18.2,25, 14.9,25, 14.2,25,  5.6,26,  1.9,25,  1.8,26,  1.9,25, 1.0,26,  3.1,42, 68.0,26, 83.9,26,  1.6,26,  2.2,26, 0.5,26, 1.6,26, 1.1,26,1026.9,25,""
66098,2011-11-25,    7.4,0, 19.9,25, 15.2,25, 18.8,25,  2.8,26,  2.7,25,  1.4,26,  2.7,25, 0.9,26,  3.2,42, 80.9,26,100.0,26,  1.0,26,  1.2,26, 0.9,26, 0.9,26, 0.9,26,1022.5,25,""
66098,2011-11-26,   26.0,0, 26.5,25, 17.7,25, 22.5,25,  7.9,26,  3.0,25,  4.2,26,  3.0,25, 4.7,26, 16.9,42, 65.0,26,100.0,26,  3.5,26,  3.9,26, 4.7,26, 4.7,26, 4.7,26,1007.6,25,""
66098,2011-11-27,    5.4,0, 28.1,25, 18.7,25, 12.6,25, 20.5,26,  6.6,25,  7.6,26,  6.6,25, 6.8,26, 27.7,42, 33.1,26, 58.5,26,  6.3,26,  8.1,26, 3.2,26,10.0,26, 6.6,26,1006.6,25,""
66098,2011-11-28,    0.0,0, 26.7,25, 16.6,25, 15.8,25, 14.3,26,  7.2,25,  7.3,26,  7.2,25, 7.9,26, 31.8,42, 45.1,26, 83.7,26,  6.1,26,  7.3,26, 6.3,26, 8.9,26, 7.6,26,1017.5,25,""
66098,2011-11-29,    0.0,0, 26.2,25, 18.9,25, 21.0,25,  9.5,26,  5.3,25,  5.4,26,  5.3,25, 6.0,26, 23.4,42, 61.8,26, 96.2,26,  4.6,26,  5.3,26, 5.5,26, 6.3,26, 5.9,26,1017.0,25,""
66098,2011-11-30,    0.0,0, 30.8,25, 20.5,25, 22.6,25, 15.7,26,  8.1,25,  4.8,26,  8.1,25, 4.0,26, 12.6,42, 50.9,26, 93.8,26,  3.8,26,  4.9,26, 2.3,26, 5.7,26, 4.0,26,1010.3,25,""
66098,2011-12-01,    1.8,0, 18.4,25, 15.5,25, 11.1,25,  9.1,26,  6.9,25,  5.5,26,  6.9,25, 5.1,26, 23.7,42, 52.5,26, 63.1,26,  4.4,26,  5.5,26, 3.3,26, 6.7,26, 5.0,26,1021.1,25,""
66098,2011-12-02,    0.2,0, 18.4,25, 14.1,25, 12.6,25,  7.2,26,  5.1,25,  5.6,26,  5.1,25, 5.7,26, 26.5,42, 59.6,26, 78.4,26,  4.4,26,  5.1,26, 4.9,26, 6.3,26, 5.6,26,1022.6,25,""
66098,2011-12-03,    0.0,0, 21.1,25, 13.3,25, 11.7,25, 10.5,26,  5.5,25,  6.9,26,  5.5,25, 7.1,26, 31.6,42, 46.8,26, 76.7,26,  5.3,26,  6.3,26, 5.7,26, 8.0,26, 6.8,26,1020.7,25,""
66098,2011-12-04,    0.0,0, 19.5,25, 14.4,25, 16.3,25,  4.6,26,  5.4,25,  3.1,26,  5.4,25, 3.1,26, 11.8,42, 71.9,26, 99.4,26,  2.3,26,  2.7,26, 3.0,26, 3.2,26, 3.1,26,1014.7,25,""
66098,2011-12-05,    2.4,0, 17.4,25, 11.7,25, 11.2,25,  6.9,26,  2.3,25,  3.8,26,  2.3,25, 3.0,26, 14.6,42, 56.4,26, 81.5,26,  3.0,26,  3.7,26, 1.8,26, 4.1,26, 3.0,26,1021.6,25,""
66098,2011-12-06,    2.8,0, 18.1,25, 12.6,25, 13.7,25,  5.3,26,  2.9,25,  3.3,26,  2.9,25, 3.1,26, 12.5,42, 66.0,26, 94.0,26,  2.5,26,  3.0,26, 2.6,26, 3.5,26, 3.1,26,1020.6,25,""
66098,2011-12-07,    0.4,0, 20.2,25, 12.4,25, 13.6,25,  7.4,26,  2.7,25,  4.3,26,  2.7,25, 3.7,26, 16.9,42, 57.5,26, 94.5,26,  3.3,26,  3.9,26, 2.9,26, 4.4,26, 3.6,26,1016.7,25,""
66098,2011-12-08,   31.6,0, 21.6,25, 15.6,25, 18.2,25,  5.3,26,  2.0,25,  3.7,26,  2.0,25, 4.1,26, 15.2,42, 70.6,26,100.0,26,  2.9,26,  3.3,26, 4.1,26, 4.1,26, 4.1,26,1014.6,25,""
66098,2011-12-09,    0.2,0, 23.5,25, 16.3,25, 18.9,25,  7.0,26,  4.9,25,  5.9,26,  4.9,25, 6.7,26, 27.8,42, 65.3,26,100.0,26,  4.7,26,  5.2,26, 6.6,26, 6.6,26, 6.6,26,1015.4,25,""
66098,2011-12-10,    0.0,0, 22.8,25, 17.0,25, 19.2,25,  6.2,26,  3.4,25,  4.0,26,  3.4,25, 4.3,26, 16.3,42, 69.2,26, 99.1,26,  3.2,26,  3.7,26, 4.2,26, 4.4,26, 4.3,26,1012.0,25,""
66098,2011-12-11,    0.0,0, 26.3,25, 17.8,25, 19.7,25, 10.4,26,  5.5,25,  4.4,26,  5.5,25, 4.0,26, 14.6,42, 57.6,26, 96.7,26,  3.5,26,  4.3,26, 3.0,26, 4.9,26, 4.0,26,1004.0,25,""
66098,2011-12-12,   14.0,0, 18.7,25, 17.2,25, 18.6,25,  2.5,26,  1.6,25,  1.9,26,  1.6,25, 1.6,26,  5.7,42, 86.3,26, 94.8,26,  1.4,26,  1.7,26, 1.5,26, 1.5,26, 1.5,26,1007.1,25,""
66098,2011-12-13,    5.2,0, 20.4,25, 16.0,25, 13.9,25,  8.5,26,  5.3,25,  5.3,26,  5.3,25, 5.2,26, 23.0,42, 58.0,26, 76.5,26,  4.3,26,  5.1,26, 4.0,26, 6.2,26, 5.1,26,1008.3,25,""
66098,2011-12-14,    1.2,0, 20.2,25, 15.1,25, 13.6,25,  8.3,26,  5.4,25,  4.9,26,  5.4,25, 4.6,26, 20.5,42, 57.5,26, 79.3,26,  3.9,26,  4.8,26, 3.4,26, 5.6,26, 4.5,26,1016.2,25,""
66098,2011-12-15,    0.0,0, 21.2,25, 14.9,25, 13.7,25,  9.1,26,  5.0,25,  6.0,26,  5.0,25, 6.1,26, 26.9,42, 54.4,26, 80.9,26,  4.8,26,  5.6,26, 5.0,26, 6.8,26, 5.9,26,1020.3,25,""
66098,2011-12-16,    0.0,0, 20.8,25, 14.8,25, 14.6,25,  7.8,26,  4.1,25,  4.0,26,  4.1,25, 3.5,26, 15.0,42, 59.5,26, 86.8,26,  3.2,26,  3.9,26, 2.4,26, 4.4,26, 3.4,26,1021.8,25,""
66098,2011-12-17,    0.0,0, 21.0,25, 16.6,25, 12.6,25, 10.6,26,  5.4,25,  5.4,26,  5.4,25, 4.9,26, 21.7,42, 50.7,26, 66.7,26,  4.5,26,  5.6,26, 2.9,26, 6.7,26, 4.8,26,1023.6,25,""
66098,2011-12-18,    0.0,0, 22.6,25, 14.0,25, 14.3,25,  9.7,26,  4.9,25,  4.8,26,  4.9,25, 4.2,26, 18.4,42, 52.2,26, 89.5,26,  3.8,26,  4.7,26, 2.9,26, 5.3,26, 4.1,26,1020.3,25,""
66098,2011-12-19,    0.0,0, 22.0,25, 18.8,25, 18.2,25,  7.0,26,  2.2,25,  2.7,26,  2.2,25, 2.1,26,  6.8,42, 68.9,26, 83.9,26,  2.2,26,  2.9,26, 1.0,26, 3.1,26, 2.1,26,1011.4,25,""
66098,2011-12-20,   19.4,0, 22.0,25, 18.2,25, 18.3,25,  6.6,26,  5.3,25,  4.7,26,  5.3,25, 5.0,26, 20.7,42, 69.2,26, 87.6,26,  3.9,26,  4.5,26, 4.6,26, 5.3,26, 4.9,26,1013.5,25,""
66098,2011-12-21,    0.0,0, 22.7,25, 18.3,25, 17.6,25,  8.2,26,  3.9,25,  4.7,26,  3.9,25, 4.7,26, 19.3,42, 63.8,26, 83.7,26,  3.9,26,  4.7,26, 3.8,26, 5.5,26, 4.6,26,1018.7,25,""
66098,2011-12-22,    0.0,0, 22.1,25, 18.6,25, 18.6,25,  6.6,26,  2.1,25,  3.3,26,  2.1,25, 3.3,26, 11.6,42, 70.0,26, 86.8,26,  2.8,26,  3.4,26, 2.6,26, 4.0,26, 3.3,26,1018.9,25,""
66098,2011-12-23,    4.2,0, 24.3,25, 18.1,25, 22.1,25,  5.6,26,  2.7,25,  4.6,26,  2.7,25, 5.4,26, 21.1,42, 72.8,26,100.0,26,  3.8,26,  4.1,26, 5.3,26, 5.3,26, 5.3,26,1015.3,25,""
66098,2011-12-24,    0.0,0, 24.9,25, 19.6,25, 22.3,25,  6.8,26,  5.6,25,  5.8,26,  5.6,25, 7.2,26, 27.9,42, 70.8,26, 97.8,26,  5.0,26,  5.4,26, 7.0,26, 7.0,26, 7.0,26,1014.3,25,""
66098,2011-12-25,    0.0,0, 26.5,25, 18.8,25, 19.9,25, 11.0,26,  7.1,25,  6.9,26,  7.1,25, 8.0,26, 31.1,42, 57.5,26, 91.8,26,  5.8,26,  6.7,26, 7.4,26, 8.2,26, 7.8,26,1012.3,25,""
66098,2011-12-26,    0.0,0, 26.5,25, 20.1,25, 19.1,25, 12.4,26,  5.2,25,  4.4,26,  5.2,25, 3.7,26, 12.9,42, 55.2,26, 81.2,26,  3.6,26,  4.7,26, 1.9,26, 5.4,26, 3.7,26,1006.5,25,""
66098,2011-12-27,    0.8,0, 21.7,25, 18.9,25, 16.7,25,  8.2,26,  5.9,25,  4.9,26,  5.9,25, 5.1,26, 21.0,42, 64.4,26, 76.5,26,  4.2,26,  5.0,26, 4.0,26, 5.9,26, 5.0,26,1010.2,25,""
66098,2011-12-28,    0.0,0, 22.2,25, 18.3,25, 14.7,25, 10.5,26,  6.6,25,  6.6,26,  6.6,25, 7.1,26, 29.7,42, 54.9,26, 69.9,26,  5.5,26,  6.5,26, 5.6,26, 8.1,26, 6.9,26,1014.2,25,""
66098,2011-12-29,    0.0,0, 22.7,25, 17.8,25, 16.7,25,  8.9,26,  6.0,25,  6.1,26,  6.0,25, 6.8,26, 28.2,42, 60.6,26, 82.0,26,  5.1,26,  5.9,26, 6.0,26, 7.2,26, 6.6,26,1014.9,25,""
66098,2011-12-30,    0.2,0, 23.6,25, 17.1,25, 16.8,25,  9.6,26,  5.8,25,  6.4,26,  5.8,25, 7.0,26, 29.2,42, 57.7,26, 86.2,26,  5.3,26,  6.1,26, 6.3,26, 7.4,26, 6.8,26,1019.7,25,""
66098,2011-12-31,    0.0,0, 22.6,25, 16.4,25, 17.2,25,  7.7,26,  4.1,25,  5.5,26,  4.1,25, 5.9,26, 24.8,42, 62.7,26, 92.3,26,  4.4,26,  5.1,26, 5.4,26, 6.0,26, 5.7,26,1021.1,25,""
66098,2012-01-01,    0.0,0, 24.4,25, 15.3,25, 15.2,25, 11.4,26,  7.8,25,  7.8,26,  7.8,25, 8.2,26, 33.9,42, 49.7,26, 87.5,26,  6.0,26,  6.9,26, 7.3,26, 8.6,26, 8.0,26,1018.1,25,""
