station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
86304,2013-01-18,    0.0,0, 25.6,25, 20.2,25, 15.9,25, 14.4,26,  7.2,25,  5.1,26,  7.2,25, 4.9,26, 19.4,42, 48.4,26, 67.2,26,  4.7,26,  6.0,26, 2.5,26, 7.2,26, 4.9,26, 999.8,25,""
86304,2013-01-19,    0.0,0, 22.6,25, 15.5,25, 11.5,25, 13.1,26,  5.8,25,  6.1,26,  5.8,25, 6.1,26, 27.2,42, 42.0,26, 65.3,26,  5.3,26,  6.6,26, 3.8,26, 8.1,26, 6.0,26,1015.1,25,""
86304,2013-01-20,    0.0,0, 25.5,25, 11.4,25, 12.5,25, 13.9,26,  7.4,25,  7.2,26,  7.4,25, 7.5,26, 32.3,42, 38.3,26, 92.8,26,  5.8,26,  7.1,26, 6.0,26, 8.5,26, 7.3,26,1016.7,25,""
86304,2013-01-21,    0.0,0, 26.2,25, 15.5,25, 16.6,25, 12.4,26,  6.9,25,  6.5,26,  6.9,25, 7.1,26, 29.4,42, 48.8,26, 94.3,26,  5.5,26,  6.5,26, 6.1,26, 7.8,26, 7.0,26,1012.3,25,""
86304,2013-01-22,    0.0,0, 25.3,25, 16.7,25, 13.4,25, 14.9,26,  6.4,25,  6.4,26,  6.4,25, 6.4,26, 27.0,42, 41.6,26, 70.5,26,  5.6,26,  6.9,26, 4.1,26, 8.4,26, 6.2,26,1011.8,25,""
86304,2013-01-23,    0.0,0, 24.9,25, 14.7,25, 11.7,25, 15.3,26,  7.5,25,  7.1,26,  7.5,25, 7.4,26, 31.6,42, 37.2,26, 70.0,26,  6.0,26,  7.4,26, 5.1,26, 9.3,26, 7.2,26,1018.4,25,""
86304,2013-01-24,    0.0,0, 36.1,25, 13.0,25, 14.7,25, 28.5,26, 10.1,25,  9.3,26, 10.1,25, 8.0,26, 31.2,42, 24.6,26, 98.2,26,  7.5,26,  9.8,26, 4.9,26,10.7,26, 7.8,26,1014.1,25,""
86304,2013-01-25,    0.0,0, 27.0,25, 18.7,25, 10.7,25, 20.8,26,  7.1,25,  4.7,26,  7.1,25, 3.1,26, 12.0,42, 30.0,26, 49.6,26,  4.6,26,  6.5,26, 0.1,26, 6.1,26, 3.1,26,1008.2,25,""
86304,2013-01-26,    0.0,0, 20.7,25, 15.3,25, 11.8,25, 10.6,26,  4.8,25,  3.4,26,  4.8,25, 2.7,26, 11.6,42, 48.4,26, 67.9,26,  3.3,26,  4.4,26, 0.5,26, 4.9,26, 2.7,26,1014.8,25,""
86304,2013-01-27,    0.0,0, 23.7,25, 14.7,25, 16.3,25,  9.3,26,  6.3,25,  5.7,26,  6.3,25, 6.4,26, 27.4,42, 55.6,26, 97.5,26,  4.8,26,  5.5,26, 5.9,26, 6.7,26, 6.3,26,1012.3,25,""
86304,2013-01-28,    0.0,0, 24.8,25, 13.1,25, 14.9,25, 11.3,26,  7.1,25,  6.3,26,  7.1,25, 6.9,26, 29.4,42, 47.6,26, 98.9,26,  5.2,26,  6.1,26, 6.0,26, 7.4,26, 6.7,26,1010.6,25,""
86304,2013-01-29,    2.4,0, 20.9,25, 14.2,25, 10.9,25, 11.4,26,  4.7,25,  4.7,26,  4.7,25, 4.2,26, 19.4,42, 44.1,26, 67.4,26,  4.2,26,  5.3,26, 1.9,26, 6.3,26, 4.1,26,1013.1,25,""
86304,2013-01-30,    0.0,0, 28.5,25, 11.0,25, 10.7,25, 19.4,26,  6.3,25,  7.8,26,  6.3,25, 7.1,26, 31.0,42, 27.5,26, 81.6,26,  6.3,26,  8.1,26, 4.5,26, 9.5,26, 7.0,26,1014.8,25,""
86304,2013-01-31,    0.0,0, 25.5,25, 13.7,25, 14.0,25, 13.3,26,  5.3,25,  4.5,26,  5.3,25, 3.8,26, 16.0,42, 42.9,26, 89.4,26,  3.9,26,  5.1,26, 1.8,26, 5.6,26, 3.7,26,1010.7,25,""
86304,2013-02-01,   26.1,0, 20.1,25, 11.9,25, 11.1,25,  9.6,26,  5.6,25,  5.0,26,  5.6,25, 4.8,26, 22.9,42, 47.2,26, 79.7,26,  4.1,26,  5.1,26, 3.3,26, 6.1,26, 4.7,26,1013.8,25,""
86304,2013-02-02,    0.0,15, 21.2,25, 11.4,25, 10.2,25, 11.4,26,  5.0,25,  5.9,26,  5.0,25, 5.9,26, 27.7,42, 40.5,26, 75.7,26,  4.9,26,  6.0,26, 4.1,26, 7.4,26, 5.7,26,1017.2,25,""
86304,2013-02-03,    1.6,15, 25.8,25, 15.6,25, 17.7,25, 10.8,26,  5.9,25,  5.7,26,  5.9,25, 6.4,26, 26.6,42, 53.3,26, 99.9,26,  4.9,26,  5.7,26, 5.7,26, 6.8,26, 6.3,26,1018.8,25,""
86304,2013-02-04,    0.8,15, 23.4,25, 15.6,25, 13.2,25, 12.4,26,  5.8,25,  5.8,26,  5.8,25, 6.2,26, 26.9,42, 45.9,26, 74.5,26,  5.1,26,  6.2,26, 4.3,26, 7.7,26, 6.0,26,1022.7,25,""
86304,2013-02-05,    0.0,0, 29.5,25, 13.5,25, 15.3,25, 17.3,26,  6.4,25,  7.0,26,  6.4,25, 7.2,26, 29.4,42, 37.1,26, 98.9,26,  5.9,26,  7.3,26, 5.5,26, 8.5,26, 7.0,26,1021.9,25,""
86304,2013-02-06,    0.0,0, 37.1,25, 13.2,25, 14.7,25, 30.5,26, 10.1,25,  9.0,26, 10.1,25, 7.1,26, 28.0,42, 23.3,26, 96.9,26,  7.2,26,  9.6,26, 3.7,26,10.3,26, 7.0,26,1015.2,25,""
86304,2013-02-07,    0.0,0, 30.5,25, 18.3,25, 15.2,25, 21.4,26,  6.9,25,  7.3,26,  6.9,25, 7.1,26, 28.1,42, 34.8,26, 72.3,26,  6.3,26,  8.0,26, 4.1,26, 9.8,26, 7.0,26,1010.2,25,""
86304,2013-02-08,    0.0,0, 29.7,25, 15.4,25, 15.4,25, 18.5,26,  7.6,25,  7.0,26,  7.6,25, 7.0,26, 28.6,42, 36.9,26, 88.1,26,  6.0,26,  7.5,26, 4.9,26, 8.9,26, 6.9,26,1014.5,25,""
86304,2013-02-09,    0.0,15, 30.0,25, 13.2,25, 15.7,25, 17.5,26,  7.1,25,  6.8,26,  7.1,25, 6.6,26, 27.5,42, 37.0,26,100.0,26,  5.7,26,  7.1,26, 5.0,26, 8.1,26, 6.5,26,1013.7,25,""
86304,2013-02-10,    2.0,15, 23.0,25, 15.3,25, 12.5,25, 12.5,26,  6.9,25,  5.5,26,  6.9,25, 5.4,26, 24.2,42, 44.5,26, 71.9,26,  4.8,26,  5.9,26, 3.4,26, 7.2,26, 5.3,26,1018.9,25,""
86304,2013-02-11,    0.0,15, 27.0,25, 13.9,25, 12.6,25, 16.7,26,  6.9,25,  6.8,26,  6.9,25, 6.9,26, 29.3,42, 35.3,26, 79.4,26,  5.8,26,  7.2,26, 4.6,26, 8.8,26, 6.7,26,1020.3,25,""
86304,2013-02-12,    0.0,0, 27.5,25, 14.3,25, 14.6,25, 15.6,26,  5.7,25,  6.4,26,  5.7,25, 6.3,26, 26.7,42, 39.8,26, 89.6,26,  5.4,26,  6.7,26, 4.5,26, 7.9,26, 6.2,26,1021.0,25,""
86304,2013-02-13,    0.0,0, 32.6,25, 14.2,25, 15.2,25, 22.6,26,  6.9,25,  7.7,26,  6.9,25, 7.0,26, 28.2,42, 30.9,26, 93.9,26,  6.3,26,  8.1,26, 4.5,26, 9.3,26, 6.9,26,1020.9,25,""
86304,2013-02-14,    0.0,0, 33.0,25, 17.5,25, 18.3,25, 22.0,26,  6.4,25,  6.8,26,  6.4,25, 6.1,26, 23.4,42, 36.4,26, 91.6,26,  5.8,26,  7.4,26, 3.6,26, 8.4,26, 6.0,26,1019.1,25,""
86304,2013-02-15,    0.0,0, 32.1,25, 18.1,25, 18.7,25, 20.4,26,  7.3,25,  7.2,26,  7.3,25, 7.3,26, 27.9,42, 39.1,26, 90.1,26,  6.2,26,  7.7,26, 5.3,26, 9.2,26, 7.2,26,1020.3,25,""
86304,2013-02-16,    0.0,0, 34.7,25, 16.5,25, 18.5,25, 24.3,26,  7.8,25,  7.7,26,  7.8,25, 7.1,26, 27.0,42, 33.4,26, 98.6,26,  6.4,26,  8.2,26, 4.7,26, 9.3,26, 7.0,26,1019.8,25,""
86304,2013-02-17,    0.0,0, 35.0,25, 16.3,25, 15.8,25, 27.4,26,  8.4,25,  8.3,26,  8.4,25, 7.2,26, 27.9,42, 28.1,26, 85.3,26,  6.8,26,  8.8,26, 4.0,26,10.2,26, 7.1,26,1018.7,25,""
86304,2013-02-18,    0.0,0, 36.2,25, 17.3,25, 13.7,25, 32.5,26,  9.6,25,  8.8,26,  9.6,25, 7.0,26, 27.0,42, 22.8,26, 69.4,26,  7.1,26,  9.5,26, 2.5,26,11.2,26, 6.9,26,1014.0,25,""
86304,2013-02-19,    0.0,0, 20.5,25, 19.3,25, 19.1,25,  4.6,26,  3.7,25,  1.8,26,  3.7,25, 1.4,26,  4.6,42, 79.2,26, 85.4,26,  1.6,26,  2.1,26, 0.8,26, 2.1,26, 1.4,26,1014.1,25,""
86304,2013-02-20,    0.0,0, 29.1,25, 14.0,25, 11.3,25, 21.0,26,  5.2,25,  7.2,26,  5.2,25, 6.3,26, 27.2,42, 28.1,26, 70.7,26,  5.9,26,  7.8,26, 3.0,26, 9.4,26, 6.2,26,1018.4,25,""
86304,2013-02-21,    0.1,0, 31.1,25, 16.3,25, 18.3,25, 18.2,26,  5.5,25,  5.8,26,  5.5,25, 5.0,26, 19.8,42, 40.5,26, 98.8,26,  4.8,26,  6.2,26, 3.1,26, 6.9,26, 5.0,26,1017.9,25,""
86304,2013-02-22,    0.0,0, 32.1,25, 19.5,25, 19.1,25, 20.8,26,  7.3,25,  6.4,26,  7.3,25, 5.7,26, 21.6,42, 39.9,26, 84.3,26,  5.4,26,  6.9,26, 3.2,26, 8.1,26, 5.7,26,1019.6,25,""
86304,2013-02-23,    0.0,0, 32.0,25, 17.6,25, 17.6,25, 21.1,26,  8.6,25,  7.1,26,  8.6,25, 6.9,26, 26.6,42, 37.0,26, 87.5,26,  6.0,26,  7.5,26, 4.5,26, 9.0,26, 6.8,26,1017.2,25,""
86304,2013-02-24,    0.0,0, 34.2,25, 15.8,25, 17.3,25, 24.2,26,  8.4,25,  7.3,26,  8.4,25, 6.1,26, 23.9,42, 32.2,26, 96.4,26,  5.9,26,  7.7,26, 3.4,26, 8.6,26, 6.0,26,1011.1,25,""
86304,2013-02-25,    0.0,0, 31.3,25, 20.4,25, 20.0,25, 19.1,26,  6.9,25,  6.2,26,  6.9,25, 5.9,26, 22.4,42, 43.8,26, 83.5,26,  5.3,26,  6.7,26, 3.7,26, 8.0,26, 5.9,26,1014.5,25,""
86304,2013-02-26,   27.1,15, 27.1,25, 17.1,25, 19.0,25, 11.9,26,  3.2,25,  3.5,26,  3.2,25, 3.0,26,  9.6,42, 53.0,26, 97.5,26,  2.9,26,  3.8,26, 1.6,26, 4.3,26, 3.0,26,1016.9,25,""
86304,2013-02-27,    6.2,15, 27.8,25, 17.3,25, 21.7,25, 10.3,26,  3.7,25,  2.8,26,  3.7,25, 1.7,26,  5.3,42, 58.1,26,100.0,26,  2.1,26,  2.8,26, 0.8,26, 2.7,26, 1.7,26,1009.5,25,""
86304,2013-02-28,    6.5,0, 20.1,25, 14.3,25, 11.4,25, 10.1,26,  4.4,25,  3.8,26,  4.4,25, 3.0,26, 14.0,42, 48.5,26, 70.0,26,  3.3,26,  4.4,26, 0.8,26, 5.0,26, 2.9,26,1014.9,25,""
86304,2013-03-01,    0.0,0, 24.3,25, 13.3,25, 12.3,25, 13.4,26,  7.7,25,  5.3,26,  7.7,25, 5.7,26, 25.9,42, 40.5,26, 80.6,26,  4.8,26,  6.0,26, 3.8,26, 7.5,26, 5.6,26,1022.0,25,""
86304,2013-03-02,    0.0,0, 26.3,25, 13.5,25, 12.4,25, 15.9,26,  5.1,25,  5.7,26,  5.1,25, 5.9,26, 26.2,42, 36.3,26, 80.2,26,  5.1,26,  6.5,26, 3.7,26, 8.0,26, 5.8,26,1025.4,25,""
86304,2013-03-03,    0.0,0, 29.1,25, 10.6,25, 13.7,25, 17.0,26,  7.2,25,  6.1,26,  7.2,25, 6.0,26, 26.2,42, 34.0,26,100.0,26,  5.2,26,  6.7,26, 4.3,26, 7.6,26, 5.9,26,1022.9,25,""
86304,2013-03-04,    0.0,0, 31.7,25, 14.7,25, 15.1,25, 21.5,26,  6.6,25,  6.6,26,  6.6,25, 6.2,26, 25.5,42, 32.3,26, 90.3,26,  5.7,26,  7.4,26, 3.6,26, 8.7,26, 6.1,26,1020.9,25,""
86304,2013-03-05,    0.0,0, 32.9,25, 15.0,25, 14.9,25, 23.8,26,  7.3,25,  6.9,26,  7.3,25, 6.2,26, 25.2,42, 29.8,26, 87.4,26,  5.9,26,  7.8,26, 3.2,26, 9.0,26, 6.1,26,1019.3,25,""
86304,2013-03-06,    0.0,0, 33.5,25, 16.6,25, 14.6,25, 26.1,26,  6.5,25,  7.1,26,  6.5,25, 6.0,26, 23.9,42, 28.2,26, 77.3,26,  5.9,26,  8.0,26, 2.4,26, 9.4,26, 5.9,26,1017.1,25,""
86304,2013-03-07,    0.0,0, 35.0,25, 19.1,25, 16.2,25, 28.8,26,  6.9,25,  7.2,26,  6.9,25, 5.7,26, 21.8,42, 28.8,26, 73.3,26,  5.9,26,  8.0,26, 1.7,26, 9.6,26, 5.7,26,1016.8,25,""
86304,2013-03-08,    0.0,0, 33.8,25, 19.8,25, 21.8,25, 21.4,26,  6.0,25,  6.0,26,  6.0,25, 5.8,26, 21.4,42, 41.4,26, 94.4,26,  5.3,26,  6.7,26, 3.7,26, 7.9,26, 5.8,26,1019.6,25,""
86304,2013-03-09,    0.0,0, 35.7,25, 20.8,25, 15.3,25, 32.2,26,  9.0,25,  7.6,26,  9.0,25, 5.8,26, 21.8,42, 26.2,26, 62.3,26,  6.2,26,  8.5,26, 1.0,26,10.5,26, 5.7,26,1016.4,25,""
86304,2013-03-10,    0.0,0, 35.1,25, 20.5,25, 19.2,25, 26.9,26,  5.2,25,  6.7,26,  5.2,25, 5.5,26, 20.1,42, 34.0,26, 79.7,26,  5.5,26,  7.4,26, 2.1,26, 8.8,26, 5.4,26,1016.7,25,""
86304,2013-03-11,    0.0,0, 36.8,25, 18.3,25, 20.3,25, 27.7,26,  6.7,25,  7.1,26,  6.7,25, 5.7,26, 21.0,42, 32.7,26, 96.6,26,  5.7,26,  7.6,26, 2.8,26, 8.6,26, 5.7,26,1017.2,25,""
86304,2013-03-12,    0.0,0, 36.4,25, 20.6,25, 16.8,25, 32.0,26,  9.7,25,  7.7,26,  9.7,25, 6.0,26, 22.2,42, 27.7,26, 69.3,26,  6.1,26,  8.4,26, 1.6,26,10.3,26, 5.9,26,1015.3,25,""
86304,2013-03-13,    0.0,0, 26.4,25, 24.8,25, 16.5,25, 17.1,26,  5.8,25,  4.6,26,  5.8,25, 4.2,26, 15.8,42, 48.0,26, 52.7,26,  4.4,26,  6.0,26, 0.7,26, 7.6,26, 4.1,26,1007.6,25,""
86304,2013-03-14,    0.0,0, 22.9,25, 15.2,25, 12.5,25, 12.3,26,  5.5,25,  4.1,26,  5.5,25, 3.6,26, 16.8,42, 44.8,26, 72.4,26,  3.7,26,  4.9,26, 1.3,26, 5.8,26, 3.6,26,1015.1,25,""
86304,2013-03-15,    0.0,0, 23.4,25, 13.4,25, 14.3,25, 10.4,26,  5.1,25,  4.1,26,  5.1,25, 4.0,26, 18.9,42, 49.7,26, 93.1,26,  3.5,26,  4.5,26, 2.7,26, 5.2,26, 4.0,26,1017.8,25,""
86304,2013-03-16,    0.1,15, 22.9,25, 15.0,25, 13.9,25, 10.8,26,  4.5,25,  3.0,26,  4.5,25, 2.1,26,  8.6,42, 49.8,26, 81.6,26,  2.7,26,  3.7,26, 0.5,26, 3.6,26, 2.1,26,1015.2,25,""
86304,2013-03-17,   22.8,15, 18.6,25, 11.4,25,  9.8,25,  9.3,26,  2.5,25,  2.7,26,  2.5,25, 1.7,26,  8.7,42, 45.8,26, 72.8,26,  2.6,26,  3.6,26, 0.3,26, 3.1,26, 1.7,26,1022.7,25,""
86304,2013-03-18,    2.1,15, 20.7,25, 11.1,25, 14.1,25,  6.9,26,  3.0,25,  3.4,26,  3.0,25, 3.4,26, 17.1,42, 57.8,26,100.0,26,  2.8,26,  3.4,26, 2.9,26, 3.8,26, 3.4,26,1023.7,25,""
86304,2013-03-19,    0.0,0, 23.4,25,  9.2,25, 12.4,25, 10.8,26,  4.4,25,  4.5,26,  4.4,25, 4.3,26, 21.2,42, 43.1,26,100.0,26,  3.6,26,  4.6,26, 3.1,26, 5.3,26, 4.2,26,1024.5,25,""
86304,2013-03-20,    0.0,0, 28.7,25, 10.0,25, 13.0,25, 16.9,26,  6.7,25,  5.3,26,  6.7,25, 4.2,26, 19.5,42, 33.0,26,100.0,26,  4.3,26,  5.8,26, 2.0,26, 6.2,26, 4.1,26,1021.4,25,""
86304,2013-03-21,    0.0,0, 23.5,25, 15.8,25, 15.0,25, 10.8,26,  4.2,25,  2.5,26,  4.2,25, 1.6,26,  4.5,42, 51.8,26, 83.6,26,  2.3,26,  3.3,26, 0.4,26, 2.8,26, 1.6,26,1005.9,25,""
86304,2013-03-22,    0.0,0, 20.1,25, 13.8,25, 12.5,25,  8.8,26,  3.5,25,  2.6,26,  3.5,25, 1.8,26,  8.5,42, 53.2,26, 79.3,26,  2.4,26,  3.3,26, 0.5,26, 3.2,26, 1.8,26,1012.5,25,""
86304,2013-03-23,    0.0,0, 24.2,25, 13.7,25, 11.9,25, 13.9,26,  4.5,25,  3.6,26,  4.5,25, 2.3,26, 10.4,42, 39.4,26, 76.0,26,  3.2,26,  4.5,26, 0.3,26, 4.2,26, 2.3,26,1015.7,25,""
86304,2013-03-24,    0.0,0, 25.8,25, 15.3,25, 12.3,25, 16.1,26,  4.2,25,  4.2,26,  4.2,25, 3.0,26, 13.3,42, 37.0,26, 70.8,26,  3.7,26,  5.2,26, 0.3,26, 5.5,26, 2.9,26,1012.4,25,""
86304,2013-03-25,    0.0,0, 23.3,25, 11.5,25, 13.1,25, 10.8,26,  3.6,25,  4.1,26,  3.6,25, 3.6,26, 18.0,42, 45.8,26, 96.6,26,  3.3,26,  4.3,26, 2.2,26, 5.0,26, 3.6,26,1019.5,25,""
86304,2013-03-26,    0.0,0, 31.1,25, 13.7,25, 14.3,25, 20.8,26,  6.6,25,  5.8,26,  6.6,25, 4.4,26, 19.2,42, 31.7,26, 91.3,26,  4.6,26,  6.3,26, 1.5,26, 7.2,26, 4.4,26,1015.9,25,""
86304,2013-03-27,    0.0,0, 35.6,25, 18.4,25, 11.6,25, 34.1,26,  7.7,25,  7.3,26,  7.7,25, 4.0,26, 15.9,42, 20.0,26, 54.8,26,  5.4,26,  8.0,26, 0.0,26, 7.9,26, 3.9,26,1009.1,25,""
86304,2013-03-28,   18.6,0, 21.1,25, 14.9,25, 14.3,25,  8.4,26,  3.6,25,  2.7,26,  3.6,25, 2.1,26,  9.6,42, 57.2,26, 84.5,26,  2.4,26,  3.2,26, 0.6,26, 3.5,26, 2.1,26,1015.0,25,""
86304,2013-03-29,    0.1,15, 18.3,25,  9.7,25, 10.4,25,  7.9,26,  2.7,25,  2.7,26,  2.7,25, 1.8,26,  9.7,42, 49.5,26, 86.5,26,  2.3,26,  3.1,26, 0.5,26, 3.0,26, 1.8,26,1021.4,25,""
86304,2013-03-30,    0.0,15, 22.1,25, 10.9,25, 11.5,25, 10.9,26,  2.5,25,  3.1,26,  2.5,25, 1.9,26,  9.6,42, 43.3,26, 88.3,26,  2.7,26,  3.7,26, 0.4,26, 3.4,26, 1.9,26,1016.2,25,""
86304,2013-03-31,    1.5,15, 18.2,25, 13.0,25, 13.8,25,  5.4,26,  2.5,25,  2.1,26,  2.5,25, 1.9,26,  7.5,42, 66.1,26, 92.2,26,  1.8,26,  2.3,26, 1.2,26, 2.7,26, 1.9,26,1013.4,25,""
86304,2013-04-01,    0.0,15, 19.7,25,  8.6,25, 11.4,25,  7.9,26,  2.4,25,  2.6,26,  2.4,25, 2.0,26, 10.8,42, 49.7,26,100.0,26,  2.3,26,  3.0,26, 0.8,26, 3.1,26, 2.0,26,1018.9,25,""
86304,2013-04-02,    0.4,15, 19.2,25, 11.9,25, 15.7,25,  4.1,26,  2.1,25,  1.7,26,  2.1,25, 1.7,26,  6.6,42, 70.6,26,100.0,26,  1.4,26,  1.7,26, 1.7,26, 1.8,26, 1.8,26,1017.7,25,""
86304,2013-04-03,    0.7,0, 17.2,25, 11.0,25, 10.5,25,  7.3,26,  2.7,25,  2.3,26,  2.7,25, 1.5,26,  8.5,42, 53.5,26, 80.0,26,  2.1,26,  2.9,26, 0.5,26, 2.6,26, 1.5,26,1024.9,25,""
86304,2013-04-04,    0.0,0, 20.8,25,  5.4,25, 10.2,25,  9.1,26,  2.8,25,  3.2,26,  2.8,25, 3.2,26, 18.2,42, 41.5,26,100.0,26,  2.8,26,  3.8,26, 2.2,26, 4.2,26, 3.2,26,1029.6,25,""
86304,2013-04-05,    0.0,0, 24.2,25,  8.8,25, 12.3,25, 11.6,26,  3.0,25,  3.6,26,  3.0,25, 3.1,26, 16.2,42, 40.7,26,100.0,26,  3.1,26,  4.2,26, 1.6,26, 4.5,26, 3.1,26,1030.2,25,""
86304,2013-04-06,    0.0,0, 27.2,25,  9.8,25, 13.9,25, 13.9,26,  3.0,25,  4.1,26,  3.0,25, 3.3,26, 16.2,42, 38.5,26,100.0,26,  3.4,26,  4.6,26, 1.6,26, 4.8,26, 3.2,26,1026.2,25,""
86304,2013-04-07,    0.0,0, 27.6,25, 13.0,25, 13.3,25, 16.4,26,  3.5,25,  4.3,26,  3.5,25, 3.1,26, 14.9,42, 36.0,26, 88.9,26,  3.6,26,  5.1,26, 0.5,26, 5.7,26, 3.1,26,1022.5,25,""
86304,2013-04-08,    0.0,0, 22.4,25, 16.1,25, 16.0,25,  8.6,26,  2.5,25,  2.8,26,  2.5,25, 3.0,26, 14.5,42, 59.1,26, 87.5,26,  2.7,26,  3.5,26, 1.8,26, 4.2,26, 3.0,26,1026.0,25,""
86304,2013-04-09,    0.0,0, 22.6,25, 12.4,25, 16.8,25,  6.6,26,  2.7,25,  2.6,26,  2.7,25, 2.9,26, 14.9,42, 61.3,26,100.0,26,  2.3,26,  2.8,26, 2.7,26, 3.1,26, 2.9,26,1027.0,25,""
86304,2013-04-10,    0.0,0, 24.0,25, 10.8,25, 14.8,25,  9.6,26,  2.9,25,  3.2,26,  2.9,25, 3.2,26, 16.2,42, 49.6,26,100.0,26,  2.8,26,  3.6,26, 2.3,26, 4.0,26, 3.1,26,1023.5,25,""
86304,2013-04-11,    0.0,0, 17.5,25, 12.9,25, 14.4,25,  4.2,26,  1.2,25,  1.6,26,  1.2,25, 1.2,26,  4.5,42, 72.0,26, 96.8,26,  1.3,26,  1.7,26, 0.8,26, 1.7,26, 1.3,26,1024.8,25,""
86304,2013-04-12,    0.0,0, 25.5,25, 10.6,25, 14.2,25, 11.9,26,  3.5,25,  3.6,26,  3.5,25, 2.9,26, 14.9,42, 43.5,26,100.0,26,  2.9,26,  4.0,26, 1.5,26, 4.3,26, 2.9,26,1023.8,25,""
86304,2013-04-13,    0.0,15, 23.8,25, 14.9,25, 10.9,25, 14.9,26,  2.4,25,  3.3,26,  2.4,25, 1.0,26,  3.1,42, 37.0,26, 64.4,26,  2.7,26,  4.2,26, 0.0,26, 2.0,26, 1.0,26,1014.0,25,""
86304,2013-04-14,    0.0,15, 21.7,25, 15.0,25, 13.8,25,  9.6,26,  2.2,25,  2.7,26,  2.2,25, 1.9,26,  9.2,42, 53.2,26, 81.0,26,  2.4,26,  3.3,26, 0.5,26, 3.3,26, 1.9,26,1012.7,25,""
86304,2013-04-15,   15.3,15, 15.5,25, 13.2,25, 14.5,25,  2.5,26,  1.5,25,  1.4,26,  1.5,25, 1.4,26,  5.5,42, 82.4,26, 95.6,26,  1.1,26,  1.4,26, 1.3,26, 1.5,26, 1.4,26,1012.6,25,""
86304,2013-04-16,    0.0,0, 19.1,25,  6.8,25, 11.3,25,  6.9,26,  2.9,25,  2.6,26,  2.9,25, 2.3,26, 13.8,42, 51.1,26,100.0,26,  2.1,26,  2.7,26, 1.6,26, 2.9,26, 2.2,26,1018.2,25,""
86304,2013-04-17,    0.0,0, 18.3,25,  7.5,25, 11.4,25,  6.3,26,  1.7,25,  2.3,26,  1.7,25, 1.6,26, 10.0,42, 54.2,26,100.0,26,  1.8,26,  2.4,26, 0.9,26, 2.4,26, 1.6,26,1018.0,25,""
86304,2013-04-18,    0.0,0, 17.2,25,  7.5,25, 13.8,25,  3.0,26,  2.5,25,  1.6,26,  2.5,25, 1.1,26,  7.0,42, 70.4,26,100.0,26,  1.0,26,  1.2,26, 1.1,26, 1.1,26, 1.1,26,1019.3,25,""
86304,2013-04-19,    5.0,0, 17.1,25,  8.3,25,  8.2,25,  8.7,26,  2.3,25,  2.8,26,  2.3,25, 2.1,26, 13.0,42, 42.1,26, 74.9,26,  2.4,26,  3.4,26, 0.4,26, 3.7,26, 2.0,26,1026.0,25,""
86304,2013-04-20,    0.0,15, 18.2,25,  8.3,25, 10.3,25,  7.6,26,  1.9,25,  2.6,26,  1.9,25, 2.2,26, 13.6,42, 49.3,26, 94.1,26,  2.2,26,  3.0,26, 1.0,26, 3.4,26, 2.2,26,1023.2,25,""
86304,2013-04-21,    0.0,15, 20.8,25,  4.0,25,  9.5,25,  9.4,26,  4.7,25,  3.1,26,  4.7,25, 2.2,26, 13.7,42, 38.7,26,100.0,26,  2.4,26,  3.4,26, 0.9,26, 3.4,26, 2.2,26,1013.6,25,""
86304,2013-04-22,    1.2,15, 17.2,25, 10.7,25, 12.8,25,  4.9,26,  1.7,25,  1.8,26,  1.7,25, 1.4,26,  5.8,42, 65.3,26, 99.5,26,  1.4,26,  1.9,26, 0.8,26, 2.0,26, 1.4,26,1006.7,25,""
86304,2013-04-23,    4.3,0, 18.5,25, 11.0,25, 12.5,25,  6.4,26,  1.8,25,  2.4,26,  1.8,25, 2.0,26, 12.3,42, 58.7,26, 95.3,26,  1.9,26,  2.6,26, 1.1,26, 2.9,26, 2.0,26,1014.4,25,""
86304,2013-04-24,    0.0,0, 20.6,25, 12.4,25,  9.7,25, 11.7,26,  2.3,25,  3.1,26,  2.3,25, 1.7,26,  9.8,42, 40.0,26, 67.4,26,  2.6,26,  3.9,26, 0.2,26, 3.2,26, 1.7,26,1019.2,25,""
86304,2013-04-25,    1.0,0, 21.0,25, 10.1,25, 12.1,25,  8.9,26,  3.0,25,  2.8,26,  3.0,25, 1.9,26, 11.1,42, 48.7,26, 97.9,26,  2.2,26,  3.0,26, 0.6,26, 3.2,26, 1.9,26,1021.0,25,""
86304,2013-04-26,    0.0,0, 22.4,25, 13.9,25, 13.4,25, 10.4,26,  3.4,25,  2.8,26,  3.4,25, 1.4,26,  6.7,42, 49.5,26, 84.4,26,  2.2,26,  3.2,26, 0.4,26, 2.4,26, 1.4,26,1022.0,25,""
